Unnamed: 0,name,audio_path,transcription
97,SP15_THA_F_7,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_7.wav,எம்மாவோ திங்க ஏதாது தீனி கீனி இருந்தா எடுத்து குடுத்துட்டு போயேன்
98,SP15_THA_F_8,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_8.wav,ஏலே பொழுது விடிஞ்சு பொழுது போனா அந்த ஒரத்தநாடு மாவு மில்லு மாதிரி நல்லா அரச்சுக்கிட்டே இருக்க
99,SP15_THA_F_9,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_9.wav,இதுல நான் வேற தீனிய கொண்டாந்து கைல குடுத்துட்டு போறேன் இரு
100,SP15_THA_F_10,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_10.wav,அப்படி சொல்லுமா எப்போ பாத்தாலும் ஏன் தீனியவும் சேத்து தின்னுருதான்
101,SP15_THA_F_11,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_11.wav,ரெண்டு பேரும் அடிச்சுக்காதீங்க செத்த செவனேனு இருங்க
102,SP15_THA_F_12,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_12.wav,அது என்னடி எடுத்தவுடன கைய நீட்டுற பழக்கம்
103,SP15_THA_F_13,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_13.wav,கைய ஒடச்சு அடுப்புல வச்சுருவேன் பாத்துக்கோ
104,SP15_THA_F_14,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_14.wav,என்னையவே திட்டு ஏன் தீனிய புல்லா திருடி தின்னுட்டு போயிறுதான்
105,SP15_THA_F_15,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_15.wav,ஏலே அதான் வாங்கிட்டு வரத பாதியா பங்கு பிரிச்சு தாரென்லா அப்புறம் எத்துக்கு திருடி தின்னு தொலையுற
106,SP15_THA_F_16,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_16.wav,அவா திங்காம வச்சுருந்தா எனக்கு பசிச்சுது கொஞ்சோண்டு தின்னேன்
107,SP15_THA_F_17,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_17.wav,"எது டா கொஞ்சோண்டு, ஏம்மா நேத்து அந்த பருவத அத்த பாம்பேல இருந்து அந்த சந்தரகலா வாங்கி குடுத்தாவுலாம்மா"
108,SP15_THA_F_18,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_18.wav,அதுல ஒன்னு வைக்காம்மா அம்புடையும் தின்னுட்டான்ம்மா
109,SP15_THA_F_19,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_19.wav,எனக்கு ரெண்டு வைக்க சொன்னலாம்மா இவன் வைக்கவே இல்லம்மா
110,SP15_THA_F_20,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_20.wav,எம்மோ அதுல பாத்திய தின்னது அப்பா தாம்மா நான் இல்லமா
111,SP15_THA_F_21,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_21.wav,ஏத்தா நான் ஒன்னு தான் எடுத்தேன்
112,SP15_THA_F_22,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_22.wav,நீங்க சின்ன பிள்ளைலயும் சேத்து கிடையாது
113,SP15_THA_F_23,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_23.wav,பெரிய பிள்ளைலயும் சேத்து கிடையாது
114,SP15_THA_F_24,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_24.wav,தீனியை அவுகளுக்கு பங்கு பிரிச்சு குடுத்து திம்பியாண்ணா நீங்களும் அவனோட ஒக்காந்து திங்கிய
115,SP15_THA_F_25,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_25.wav,செரி செரி நான் வெரசா போவலனா தமிழரசி மூஞ்சிய தெக்கயும் வடக்கயும் நாலுமயிலுக்கு நீட்டுவா
116,SP15_THA_F_26,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_26.wav,இந்த பிள்ளைகள செத்த பாத்துக்கோங்க நான் வந்துருதேன்
117,SP15_THA_F_27,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_27.wav,தம்பியும் நீயும் அடிச்சுக்காதீங்க நான் செத்த அப்படி படுக்கிறேன்
118,SP15_THA_F_28,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_28.wav,அக்கா அந்த பானைல கல்ல இருக்கு செத்த எடுத்து தரியா
119,SP15_THA_F_29,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_29.wav,ஏன் நீயே போயி எடுத்துக்க வேண்டிய தான
120,SP15_THA_F_30,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_30.wav,எனக்கு ஒரு சந்தரகலா தராம அம்புட்டயும் தின்னுட்டான்
121,SP15_THA_F_31,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_31.wav,கல்ல பானைய தூக்கி ஒசக்க வச்சுட்டா இல்லன்னா நான் ஏன் ஒன்ன கேட்க போறேன் நானே எடுத்து தின்றுவேன்
122,SP15_THA_F_32,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_32.wav,அதான பாத்தேன்
123,SP15_THA_F_33,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_33.wav,"எக்கா இந்த சந்தரகலா, நான் நேத்து கேட்டப்ப இல்லவே இல்லன்னுட்ட"
124,SP15_THA_F_34,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_34.wav,நான் தேடுனேன் எங்க ஒழிச்சு வச்ச
125,SP15_THA_F_35,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_35.wav,அந்த டப்பாக்கு மேல ஒரு டப்பி இருக்குல்ல அதுல தான் ஒழிச்சு வச்சேன்
126,SP15_THA_F_36,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_36.wav,இந்தா ஒனக்கு ஒன்னு எனக்கு ஒன்னு
127,SP15_THA_F_37,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_37.wav,இப்போ அந்த கல்லைக்காண்டி தான எனக்கு கொடுத்துருக்க இல்லனா தந்துருக்க மாட்டல்ல
128,SP15_THA_F_38,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_38.wav,அக்கா அந்த மேல அலமாரில தான் இருக்கு எடு எடு
129,SP15_THA_F_39,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_39.wav,அத கிழ இருந்து எடுக்க முடியாதுடா
130,SP15_THA_F_40,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_40.wav,நான் அடுப்புமேட மேல நின்னு எடுத்து தாரேன் நீ புடிச்சுக்கோ
131,SP15_THA_F_41,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_41.wav,எடுத்து தின்னுட்டு மேலயே வச்சுருவோம் அம்மா வந்தானா கொன்னுபுடுவா
132,SP15_THA_F_42,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_42.wav,அக்கா மெதுவா ஏறு கிழ விழுந்துராத
133,SP15_THA_F_43,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_43.wav,இந்தா எடுத்துடோம்ல ஏய் பிடிறா பிடிறா
134,SP15_THA_F_44,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_44.wav,டப்பாவா ஒழுங்கா புடிக்கா தெரியுதாடா இப்ப அம்மா வந்து கொல்ல போறாடா
135,SP15_THA_F_45,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_45.wav,"ஏய் பொருக்கி சீக்ரம் போடுறானா, கீழ உள்ளத பொருக்கி தின்னுட்டு இருக்க"
136,SP15_THA_F_46,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_46.wav,"என்ன அடுப்படில ஒரே சத்தமா இருக்கு, என்ன பண்ணிட்டு இருக்கிய?"
137,SP15_THA_F_47,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_47.wav,எக்கா அம்மா வந்துடாவோ
138,SP15_THA_F_48,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Central_Dialect/SP15_THA_audio/SP15_THA_F_48.wav,ஊர்ல இருக்குற பிள்ளைய எல்லாமே இருக்குற எடம் தெரியாம வந்துட்டு போவுதுவ
